id,pnr_number,journey_id,train_id,coach_id,seat_number,passenger_name,passenger_age,passenger_gender,boarding_station,destination_station,journey_date,departure_time,arrival_time,fare,status,booked_at,confirmed_at,cancelled_at,blocked_at,block_expires_at,external_booking_reference,version
2201,9213460195,625,448,718,23,Anika Pawar,14,MALE,Bangalore City,Indore,2025-12-18,19:50:00,00:10:00,472.9657145135935,BLOCKED,2025-11-29T09:58:08.735Z,,,2025-11-29T09:58:08.735Z,2025-11-29T10:01:48.735Z,,0
2202,7610591719,626,295,1326,89,Rajan Ghosh,61,FEMALE,Chennai Central,Ahmedabad,2026-01-21,19:25:00,20:05:00,273.1791696033939,CONFIRMED,2026-01-01T09:24:10.736Z,2026-01-01T09:25:10.736Z,,,,,0
2203,3151219996,626,295,1329,81,Priya Mohapatra,32,FEMALE,Chennai Central,Ahmedabad,2026-01-21,19:25:00,20:05:00,280.2354693008996,CONFIRMED,2026-01-01T09:24:20.736Z,2026-01-01T09:25:10.736Z,,,,,0
2204,8913830302,627,407,3213,66,Shweta Viswanathan,23,OTHER,Bangalore City,Agra Cantt,2025-12-28,04:25:00,19:00:00,2054.359856858788,CONFIRMED,2025-12-22T19:46:21.542Z,2025-12-22T19:47:21.542Z,,,,,0
2205,3933469530,628,36,845,74,Manjari Dubey,20,MALE,Amritsar,Pune Junction,2025-12-16,21:30:00,01:10:00,709.2018580172258,BLOCKED,2025-12-12T11:32:43.800Z,,,2025-12-12T11:32:43.800Z,2025-12-12T11:36:43.800Z,,0
2206,8952430135,628,36,850,37,Meera Lahiri,27,MALE,Amritsar,Pune Junction,2025-12-16,21:30:00,01:10:00,293.71954197124853,BLOCKED,2025-12-12T11:32:53.800Z,,,2025-12-12T11:32:53.800Z,2025-12-12T11:36:43.800Z,,0
2207,2311049223,629,43,875,76,Vishnu Dhar,19,FEMALE,Jaipur,Indore,2026-01-07,07:20:00,02:00:00,135.38458834781122,CONFIRMED,2025-12-16T19:37:59.018Z,2025-12-16T19:38:59.018Z,,,,,0
2208,6564724066,629,43,865,26,Lata Pai,20,OTHER,Jaipur,Indore,2026-01-07,07:20:00,02:00:00,1229.7672021345065,CONFIRMED,2025-12-16T19:38:09.018Z,2025-12-16T19:38:59.018Z,,,,,0
2209,3361123431,630,191,345,18,Yukta Dhillon,34,FEMALE,Jodhpur,Nagpur,2026-01-01,14:40:00,22:50:00,975.6262075137771,BLOCKED,2025-12-12T08:35:03.855Z,,,2025-12-12T08:35:03.855Z,2025-12-12T08:39:03.855Z,,0
2210,7920581396,630,191,345,73,Nikita Goyal,65,MALE,Jodhpur,Nagpur,2026-01-01,14:40:00,22:50:00,1050.9740944151492,BLOCKED,2025-12-12T08:35:13.855Z,,,2025-12-12T08:35:13.855Z,2025-12-12T08:39:03.855Z,,0
2211,3956025948,630,191,341,83,Pramila Mehra,35,OTHER,Jodhpur,Nagpur,2026-01-01,14:40:00,22:50:00,964.9854543224872,BLOCKED,2025-12-12T08:35:23.855Z,,,2025-12-12T08:35:23.855Z,2025-12-12T08:39:03.855Z,,0
2212,1573676698,630,191,341,76,Ranjana Gupta,67,MALE,Jodhpur,Nagpur,2026-01-01,14:40:00,22:50:00,940.1003965369604,BLOCKED,2025-12-12T08:35:33.855Z,,,2025-12-12T08:35:33.855Z,2025-12-12T08:39:03.855Z,,0
2213,6288201485,631,60,2694,14,Sharada Kapur,27,FEMALE,Jodhpur,Indore,2026-01-09,01:50:00,18:15:00,1930.1440004673304,BLOCKED,2025-12-12T14:40:26.212Z,,,2025-12-12T14:40:26.212Z,2025-12-12T14:44:26.212Z,,0
2214,3968228501,631,60,2697,39,Shanti Subramaniam,12,OTHER,Jodhpur,Indore,2026-01-09,01:50:00,18:15:00,1800.1514991025074,BLOCKED,2025-12-12T14:40:36.212Z,,,2025-12-12T14:40:36.212Z,2025-12-12T14:44:26.212Z,,0
2215,4198418436,631,60,2703,32,Abhijeet Sharma,21,MALE,Jodhpur,Indore,2026-01-09,01:50:00,18:15:00,1235.9717247101842,BLOCKED,2025-12-12T14:40:46.212Z,,,2025-12-12T14:40:46.212Z,2025-12-12T14:44:26.212Z,,0
2216,7317844810,631,60,2692,53,Shalini Vaidyanathan,50,OTHER,Jodhpur,Indore,2026-01-09,01:50:00,18:15:00,3418.494307859434,BLOCKED,2025-12-12T14:40:56.212Z,,,2025-12-12T14:40:56.212Z,2025-12-12T14:44:26.212Z,,0
2217,9179769663,631,60,2692,39,Radhika Pillai,9,OTHER,Jodhpur,Indore,2026-01-09,01:50:00,18:15:00,3304.514279823416,BLOCKED,2025-12-12T14:41:06.212Z,,,2025-12-12T14:41:06.212Z,2025-12-12T14:44:26.212Z,,0
2218,7182601139,631,60,2694,78,Seema Shaikh,63,FEMALE,Jodhpur,Indore,2026-01-09,01:50:00,18:15:00,1923.8079111343714,BLOCKED,2025-12-12T14:41:16.212Z,,,2025-12-12T14:41:16.212Z,2025-12-12T14:44:26.212Z,,0
2219,8917647634,632,449,3285,92,Sushmita Khan,14,FEMALE,Indore,Udaipur City,2026-01-07,02:05:00,03:05:00,1876.1763174534835,CONFIRMED,2026-01-04T11:49:24.608Z,2026-01-04T11:50:24.608Z,,,,,0
2220,3725301430,632,449,3281,70,Shreyas Pandey,10,OTHER,Indore,Udaipur City,2026-01-07,02:05:00,03:05:00,3159.666430174908,CONFIRMED,2026-01-04T11:49:34.608Z,2026-01-04T11:50:24.608Z,,,,,0
2221,4787240414,632,449,3286,43,Ramesh Gill,9,MALE,Indore,Udaipur City,2026-01-07,02:05:00,03:05:00,1233.0627127129196,CONFIRMED,2026-01-04T11:49:44.608Z,2026-01-04T11:50:24.608Z,,,,,0
2222,4391944281,632,449,3289,96,Kiran Rao,47,OTHER,Indore,Udaipur City,2026-01-07,02:05:00,03:05:00,1178.376381916683,CONFIRMED,2026-01-04T11:49:54.608Z,2026-01-04T11:50:24.608Z,,,,,0
2223,1933015602,633,214,2085,69,Aditya Upadhyay,6,MALE,Howrah,Ernakulam,2026-01-21,04:55:00,15:20:00,235.75241899587667,BLOCKED,2026-01-15T21:23:34.971Z,,,2026-01-15T21:23:34.971Z,2026-01-15T21:27:34.971Z,,0
2224,4721556961,633,214,2086,72,Aadi Sarkar,66,MALE,Howrah,Ernakulam,2026-01-21,04:55:00,15:20:00,245.52217652393045,BLOCKED,2026-01-15T21:23:44.971Z,,,2026-01-15T21:23:44.971Z,2026-01-15T21:27:34.971Z,,0
2225,8413428072,633,214,2089,38,Roopa Senapati,65,FEMALE,Howrah,Ernakulam,2026-01-21,04:55:00,15:20:00,125.0013806821862,BLOCKED,2026-01-15T21:23:54.971Z,,,2026-01-15T21:23:54.971Z,2026-01-15T21:27:34.971Z,,0
2226,9788748311,633,214,2085,100,Soham More,10,FEMALE,Howrah,Ernakulam,2026-01-21,04:55:00,15:20:00,242.15796159001238,BLOCKED,2026-01-15T21:24:04.971Z,,,2026-01-15T21:24:04.971Z,2026-01-15T21:27:34.971Z,,0
2227,6034387461,633,214,2088,76,Radha Suri,28,FEMALE,Howrah,Ernakulam,2026-01-21,04:55:00,15:20:00,118.39031559441544,BLOCKED,2026-01-15T21:24:14.971Z,,,2026-01-15T21:24:14.971Z,2026-01-15T21:27:34.971Z,,0
2228,2483276173,633,214,2088,54,Ramya Kulkarni,7,MALE,Howrah,Ernakulam,2026-01-21,04:55:00,15:20:00,112.90201399385373,BLOCKED,2026-01-15T21:24:24.971Z,,,2026-01-15T21:24:24.971Z,2026-01-15T21:27:34.971Z,,0
2229,7956787867,634,70,939,18,Rani Raghavan,52,MALE,Ernakulam,New Delhi,2025-12-20,21:45:00,02:05:00,766.0977806510591,CONFIRMED,2025-11-22T06:50:52.499Z,2025-11-22T06:51:52.499Z,,,,,0
2230,6330758003,634,70,937,85,Naresh Parthasarathy,29,FEMALE,Ernakulam,New Delhi,2025-12-20,21:45:00,02:05:00,1083.1839028157992,CONFIRMED,2025-11-22T06:51:02.499Z,2025-11-22T06:51:52.499Z,,,,,0
2231,8368453377,634,70,948,94,Atul Venkatesh,44,MALE,Ernakulam,New Delhi,2025-12-20,21:45:00,02:05:00,154.8226513758463,CONFIRMED,2025-11-22T06:51:12.499Z,2025-11-22T06:51:52.499Z,,,,,0
2232,4597885790,634,70,944,16,Akhil Ahmed,14,OTHER,Ernakulam,New Delhi,2025-12-20,21:45:00,02:05:00,286.2295818060386,CONFIRMED,2025-11-22T06:51:22.499Z,2025-11-22T06:51:52.499Z,,,,,0
2233,7578250732,634,70,938,78,Aadvik Khatri,7,FEMALE,Ernakulam,New Delhi,2025-12-20,21:45:00,02:05:00,1261.9278282443809,CONFIRMED,2025-11-22T06:51:32.499Z,2025-11-22T06:51:52.499Z,,,,,0
2234,2898759828,635,26,4151,76,Aarush Sen,31,OTHER,Ahmedabad,Hyderabad Deccan,2026-01-06,19:55:00,21:10:00,1349.6719175093688,BLOCKED,2025-12-16T21:07:50.866Z,,,2025-12-16T21:07:50.866Z,2025-12-16T21:11:50.866Z,,0
2235,4998429922,635,26,4155,65,Genelia Deshmukh,63,FEMALE,Ahmedabad,Hyderabad Deccan,2026-01-06,19:55:00,21:10:00,741.0043346228006,BLOCKED,2025-12-16T21:08:00.866Z,,,2025-12-16T21:08:00.866Z,2025-12-16T21:11:50.866Z,,0
2236,2436068278,635,26,4158,25,Komal Wani,62,OTHER,Ahmedabad,Hyderabad Deccan,2026-01-06,19:55:00,21:10:00,369.24387464455856,BLOCKED,2025-12-16T21:08:10.866Z,,,2025-12-16T21:08:10.866Z,2025-12-16T21:11:50.866Z,,0
2237,6598400683,636,262,1254,88,Amar Das,64,MALE,Howrah,Amritsar,2025-12-29,11:40:00,16:50:00,319.7943754482915,CONFIRMED,2025-12-20T12:08:33.057Z,2025-12-20T12:09:33.057Z,,,,,0
2238,6653463777,636,262,1259,34,Vasudha Brar,61,MALE,Howrah,Amritsar,2025-12-29,11:40:00,16:50:00,137.75401847475882,CONFIRMED,2025-12-20T12:08:43.057Z,2025-12-20T12:09:33.057Z,,,,,0
2239,7146968353,637,424,4009,54,Shobha Rathore,9,FEMALE,Howrah,Bhopal Junction,2026-01-19,22:00:00,09:25:00,943.3402143732853,CANCELLED,2025-12-31T05:03:08.110Z,,2025-12-31T05:08:08.110Z,,,,0
2240,6156759014,637,424,4002,24,Tanvi Aggarwal,69,OTHER,Howrah,Bhopal Junction,2026-01-19,22:00:00,09:25:00,818.3121505120852,CANCELLED,2025-12-31T05:03:18.110Z,,2025-12-31T05:08:08.110Z,,,,0
2241,8656968757,638,364,3156,21,Surekha Krishnamurthy,63,OTHER,Mumbai CST,Bangalore City,2026-01-14,22:30:00,07:15:00,1173.6141984064295,CONFIRMED,2026-01-11T13:07:10.956Z,2026-01-11T13:08:10.956Z,,,,,0
2242,6805018258,638,364,3157,90,Anand Jaiswal,12,MALE,Mumbai CST,Bangalore City,2026-01-14,22:30:00,07:15:00,1262.3127488640014,CONFIRMED,2026-01-11T13:07:20.956Z,2026-01-11T13:08:10.956Z,,,,,0
2243,2483046428,639,342,1443,63,Narmada Sahoo,43,FEMALE,Jaipur,Ernakulam,2026-01-05,18:40:00,02:10:00,630.980530728074,CONFIRMED,2025-12-29T08:19:09.760Z,2025-12-29T08:20:09.760Z,,,,,0
2244,8231429159,640,406,3985,40,Naina Varma,18,MALE,Jaipur,Hyderabad Deccan,2025-12-26,08:30:00,20:05:00,903.6315809619362,BLOCKED,2025-12-09T20:54:09.081Z,,,2025-12-09T20:54:09.081Z,2025-12-09T20:58:09.081Z,,0
2245,1131851096,640,406,3987,41,Veena Kohli,41,FEMALE,Jaipur,Hyderabad Deccan,2025-12-26,08:30:00,20:05:00,883.4060190219212,BLOCKED,2025-12-09T20:54:19.081Z,,,2025-12-09T20:54:19.081Z,2025-12-09T20:58:09.081Z,,0
2246,5818013518,640,406,3982,51,Abhay Chaturvedi,66,MALE,Jaipur,Hyderabad Deccan,2025-12-26,08:30:00,20:05:00,857.4072389144472,BLOCKED,2025-12-09T20:54:29.081Z,,,2025-12-09T20:54:29.081Z,2025-12-09T20:58:09.081Z,,0
2247,2023003079,641,297,2295,58,Sara Biswal,66,OTHER,Bhopal Junction,Vadodara,2026-01-24,04:10:00,15:00:00,260.6800004086244,BLOCKED,2026-01-11T20:36:49.445Z,,,2026-01-11T20:36:49.445Z,2026-01-11T20:40:49.445Z,,0
2248,9856230972,641,297,2290,87,Kalyani Sundaram,21,FEMALE,Bhopal Junction,Vadodara,2026-01-24,04:10:00,15:00:00,238.59858617407406,BLOCKED,2026-01-11T20:36:59.445Z,,,2026-01-11T20:36:59.445Z,2026-01-11T20:40:49.445Z,,0
2249,1824712195,641,297,2290,98,Varsha Kumar,22,FEMALE,Bhopal Junction,Vadodara,2026-01-24,04:10:00,15:00:00,238.25651015289014,BLOCKED,2026-01-11T20:37:09.445Z,,,2026-01-11T20:37:09.445Z,2026-01-11T20:40:49.445Z,,0
2250,2200954722,641,297,2288,29,Jagdish Bose,43,MALE,Bhopal Junction,Vadodara,2026-01-24,04:10:00,15:00:00,572.4800213042533,BLOCKED,2026-01-11T20:37:19.445Z,,,2026-01-11T20:37:19.445Z,2026-01-11T20:40:49.445Z,,0
2251,4312233626,641,297,2290,45,Neha Prakash,24,FEMALE,Bhopal Junction,Vadodara,2026-01-24,04:10:00,15:00:00,238.388047122119,BLOCKED,2026-01-11T20:37:29.445Z,,,2026-01-11T20:37:29.445Z,2026-01-11T20:40:49.445Z,,0
2252,8990198528,641,297,2295,29,Umesh Modi,50,MALE,Bhopal Junction,Vadodara,2026-01-24,04:10:00,15:00:00,225.85647636762698,BLOCKED,2026-01-11T20:37:39.445Z,,,2026-01-11T20:37:39.445Z,2026-01-11T20:40:49.445Z,,0
2253,1010725676,642,482,5301,60,Chandra Dutta,28,MALE,Amritsar,Jaipur,2026-01-10,04:20:00,14:10:00,2719.3568760202006,CONFIRMED,2025-12-20T08:28:20.314Z,2025-12-20T08:29:20.314Z,,,,,0
2254,2156388289,642,482,5304,34,Mini Sinha,37,FEMALE,Amritsar,Jaipur,2026-01-10,04:20:00,14:10:00,1516.0390416761754,CONFIRMED,2025-12-20T08:28:30.314Z,2025-12-20T08:29:20.314Z,,,,,0
2255,2797048263,642,482,5301,84,Pratham Menon,38,OTHER,Amritsar,Jaipur,2026-01-10,04:20:00,14:10:00,2393.0427070242768,CONFIRMED,2025-12-20T08:28:40.314Z,2025-12-20T08:29:20.314Z,,,,,0
2256,6677989178,642,482,5303,49,Lakshman Murthy,13,OTHER,Amritsar,Jaipur,2026-01-10,04:20:00,14:10:00,1500.6488943254826,CONFIRMED,2025-12-20T08:28:50.314Z,2025-12-20T08:29:20.314Z,,,,,0
2257,1667171180,642,482,5304,55,Yuvraj Mukherjee,36,OTHER,Amritsar,Jaipur,2026-01-10,04:20:00,14:10:00,1437.031133626739,CONFIRMED,2025-12-20T08:29:00.314Z,2025-12-20T08:29:20.314Z,,,,,0
2258,9861553388,643,53,889,18,Shanti Begum,69,MALE,Agra Cantt,Gwalior,2025-12-17,20:15:00,11:30:00,1317.854507261131,CONFIRMED,2025-12-07T09:43:19.791Z,2025-12-07T09:44:19.791Z,,,,,0
2259,6279924823,643,53,899,28,Omkar Sanyal,20,FEMALE,Agra Cantt,Gwalior,2025-12-17,20:15:00,11:30:00,160.24398481668877,CONFIRMED,2025-12-07T09:43:29.791Z,2025-12-07T09:44:19.791Z,,,,,0
2260,4745299784,643,53,889,77,Tanuja Narayanan,64,FEMALE,Agra Cantt,Gwalior,2025-12-17,20:15:00,11:30:00,1095.7461907440459,CONFIRMED,2025-12-07T09:43:39.791Z,2025-12-07T09:44:19.791Z,,,,,0
2261,7770594280,643,53,900,42,Fatima Behera,56,FEMALE,Agra Cantt,Gwalior,2025-12-17,20:15:00,11:30:00,154.1681001404631,CONFIRMED,2025-12-07T09:43:49.791Z,2025-12-07T09:44:19.791Z,,,,,0
2262,5585556194,643,53,889,92,Jhanvi Ganguly,62,FEMALE,Agra Cantt,Gwalior,2025-12-17,20:15:00,11:30:00,1125.8393969921542,CONFIRMED,2025-12-07T09:43:59.791Z,2025-12-07T09:44:19.791Z,,,,,0
2263,9363025451,643,53,893,26,Shivansh Mohammad,65,OTHER,Agra Cantt,Gwalior,2025-12-17,20:15:00,11:30:00,650.6386370677072,CONFIRMED,2025-12-07T09:44:09.791Z,2025-12-07T09:44:19.791Z,,,,,0
2264,3786055807,644,464,5279,63,Gul Gopalan,20,OTHER,Gwalior,Nagpur,2026-01-23,12:40:00,00:15:00,1542.5884230469042,CONFIRMED,2026-01-22T07:43:11.243Z,2026-01-22T07:44:11.243Z,,,,,0
2265,7142781801,645,274,3020,93,Bipasha Unnikrishnan,53,FEMALE,Mumbai Central,Ahmedabad,2026-01-12,12:15:00,20:05:00,1952.0465005248384,BLOCKED,2025-12-21T23:55:39.001Z,,,2025-12-21T23:55:39.001Z,2025-12-21T23:59:39.001Z,,0
2266,3637201559,645,274,3024,64,Deepak Basu,37,OTHER,Mumbai Central,Ahmedabad,2026-01-12,12:15:00,20:05:00,1313.9512950713836,BLOCKED,2025-12-21T23:55:49.001Z,,,2025-12-21T23:55:49.001Z,2025-12-21T23:59:39.001Z,,0
2267,2445708453,646,69,2706,14,Utkarsh Gupta,34,MALE,Indore,Agra Cantt,2026-01-13,16:15:00,06:45:00,2126.2577878776874,BLOCKED,2026-01-07T11:24:47.061Z,,,2026-01-07T11:24:47.061Z,2026-01-07T11:28:47.061Z,,0
2268,8889375903,646,69,2711,13,Arpita Thapar,44,FEMALE,Indore,Agra Cantt,2026-01-13,16:15:00,06:45:00,1157.3957562791654,BLOCKED,2026-01-07T11:24:57.061Z,,,2026-01-07T11:24:57.061Z,2026-01-07T11:28:47.061Z,,0
2269,8596575128,646,69,2708,71,Ratna Patil,24,MALE,Indore,Agra Cantt,2026-01-13,16:15:00,06:45:00,2029.356124601481,BLOCKED,2026-01-07T11:25:07.061Z,,,2026-01-07T11:25:07.061Z,2026-01-07T11:28:47.061Z,,0
2270,2537333688,646,69,2707,77,Rekha Bhattacharya,31,MALE,Indore,Agra Cantt,2026-01-13,16:15:00,06:45:00,2018.0532820416367,BLOCKED,2026-01-07T11:25:17.061Z,,,2026-01-07T11:25:17.061Z,2026-01-07T11:28:47.061Z,,0
2271,5001445264,646,69,2715,4,Trisha Kamath,65,OTHER,Indore,Agra Cantt,2026-01-13,16:15:00,06:45:00,1257.3625353572854,BLOCKED,2026-01-07T11:25:27.061Z,,,2026-01-07T11:25:27.061Z,2026-01-07T11:28:47.061Z,,0
2272,3112679608,647,209,1186,49,Rupali Sidhu,67,FEMALE,Hyderabad Deccan,Amritsar,2026-01-14,08:20:00,22:15:00,283.2841718938307,CONFIRMED,2026-01-07T07:57:15.003Z,2026-01-07T07:58:15.003Z,,,,,0
2273,4216388038,647,209,1179,37,Harsh Alam,44,FEMALE,Hyderabad Deccan,Amritsar,2026-01-14,08:20:00,22:15:00,738.496331994785,CONFIRMED,2026-01-07T07:57:25.003Z,2026-01-07T07:58:15.003Z,,,,,0
2274,6404865735,647,209,1186,50,Aaradhya Saxena,58,FEMALE,Hyderabad Deccan,Amritsar,2026-01-14,08:20:00,22:15:00,305.1565717879295,CONFIRMED,2026-01-07T07:57:35.003Z,2026-01-07T07:58:15.003Z,,,,,0
2275,8485743441,647,209,1183,32,Milind Joshi,15,OTHER,Hyderabad Deccan,Amritsar,2026-01-14,08:20:00,22:15:00,306.1209821472647,CONFIRMED,2026-01-07T07:57:45.003Z,2026-01-07T07:58:15.003Z,,,,,0
2276,2428877085,647,209,1183,7,Shakti Natarajan,48,MALE,Hyderabad Deccan,Amritsar,2026-01-14,08:20:00,22:15:00,304.1246711708767,CONFIRMED,2026-01-07T07:57:55.003Z,2026-01-07T07:58:15.003Z,,,,,0
2277,9390162914,647,209,1182,95,Amit Vohra,12,OTHER,Hyderabad Deccan,Amritsar,2026-01-14,08:20:00,22:15:00,310.41715229131404,CONFIRMED,2026-01-07T07:58:05.003Z,2026-01-07T07:58:15.003Z,,,,,0
2278,1857247479,648,413,5208,78,Konkana Ali,59,MALE,Vadodara,Trivandrum Central,2026-01-21,18:10:00,13:15:00,1497.2917298138957,CONFIRMED,2026-01-04T15:29:52.170Z,2026-01-04T15:30:52.170Z,,,,,0
2279,7597855171,648,413,5209,30,Rupali Siddiqui,69,MALE,Vadodara,Trivandrum Central,2026-01-21,18:10:00,13:15:00,1641.7792398895176,CONFIRMED,2026-01-04T15:30:02.170Z,2026-01-04T15:30:52.170Z,,,,,0
2280,6356384482,648,413,5211,36,Alia Chatterjee,39,FEMALE,Vadodara,Trivandrum Central,2026-01-21,18:10:00,13:15:00,1488.4875477711882,CONFIRMED,2026-01-04T15:30:12.170Z,2026-01-04T15:30:52.170Z,,,,,0
2281,6262880867,648,413,5204,27,Nidhi Kamble,14,FEMALE,Vadodara,Trivandrum Central,2026-01-21,18:10:00,13:15:00,2346.1507918807433,CONFIRMED,2026-01-04T15:30:22.170Z,2026-01-04T15:30:52.170Z,,,,,0
2282,4907602714,648,413,5208,42,Vrinda Nambiar,51,OTHER,Vadodara,Trivandrum Central,2026-01-21,18:10:00,13:15:00,1593.245312339859,CONFIRMED,2026-01-04T15:30:32.170Z,2026-01-04T15:30:52.170Z,,,,,0
2283,6965663513,648,413,5205,97,Pallav Bhatia,68,FEMALE,Vadodara,Trivandrum Central,2026-01-21,18:10:00,13:15:00,2274.8160784674583,CONFIRMED,2026-01-04T15:30:42.170Z,2026-01-04T15:30:52.170Z,,,,,0
2284,9262582642,649,75,3449,4,Sunil Singh,59,OTHER,Mumbai Central,Udaipur City,2026-01-03,11:35:00,02:25:00,875.5561721168128,CANCELLED,2025-12-23T13:57:55.103Z,,2025-12-23T14:02:55.103Z,,,,0
2285,3035288085,650,15,49,18,Shabana Bhandari,63,MALE,Amritsar,Ernakulam,2026-01-07,17:30:00,16:10:00,3235.439366746615,CANCELLED,2025-12-18T13:59:21.647Z,,2025-12-18T14:04:21.647Z,,,,0
2286,7175776966,650,15,49,22,Anita Rao,12,FEMALE,Amritsar,Ernakulam,2026-01-07,17:30:00,16:10:00,2957.2107720289205,CANCELLED,2025-12-18T13:59:31.647Z,,2025-12-18T14:04:21.647Z,,,,0
2287,1355398499,650,15,58,97,Aishwarya Bajaj,40,FEMALE,Amritsar,Ernakulam,2026-01-07,17:30:00,16:10:00,494.8671854091672,CANCELLED,2025-12-18T13:59:41.647Z,,2025-12-18T14:04:21.647Z,,,,0
2288,9186911730,650,15,56,74,Himanshu Parida,64,FEMALE,Amritsar,Ernakulam,2026-01-07,17:30:00,16:10:00,1043.3894233263877,CANCELLED,2025-12-18T13:59:51.647Z,,2025-12-18T14:04:21.647Z,,,,0
2289,5036054858,650,15,58,55,Parvati Jadhav,10,MALE,Amritsar,Ernakulam,2026-01-07,17:30:00,16:10:00,537.5876976343159,CANCELLED,2025-12-18T14:00:01.647Z,,2025-12-18T14:04:21.647Z,,,,0
2290,6603605088,651,121,4281,61,Nandita Mittal,44,MALE,Mumbai CST,Mumbai Central,2025-12-19,09:05:00,18:00:00,1295.4256522533626,CONFIRMED,2025-12-09T12:25:28.317Z,2025-12-09T12:26:28.317Z,,,,,0
2291,2520775238,651,121,4288,83,Swati Mishra,68,FEMALE,Mumbai CST,Mumbai Central,2025-12-19,09:05:00,18:00:00,385.3716762423867,CONFIRMED,2025-12-09T12:25:38.317Z,2025-12-09T12:26:28.317Z,,,,,0
2292,7881614883,651,121,4282,41,Aditi Singhal,52,FEMALE,Mumbai CST,Mumbai Central,2025-12-19,09:05:00,18:00:00,791.5592754657814,CONFIRMED,2025-12-09T12:25:48.317Z,2025-12-09T12:26:28.317Z,,,,,0
2293,6264002281,651,121,4281,72,Vihaan Subramanian,21,FEMALE,Mumbai CST,Mumbai Central,2025-12-19,09:05:00,18:00:00,1468.9141282090372,CONFIRMED,2025-12-09T12:25:58.317Z,2025-12-09T12:26:28.317Z,,,,,0
2294,7960429605,651,121,4281,19,Yogesh Srivastava,52,FEMALE,Mumbai CST,Mumbai Central,2025-12-19,09:05:00,18:00:00,1395.3403806874023,CONFIRMED,2025-12-09T12:26:08.317Z,2025-12-09T12:26:28.317Z,,,,,0
2295,8727152092,651,121,4283,21,Chetan Swamy,27,MALE,Mumbai CST,Mumbai Central,2025-12-19,09:05:00,18:00:00,784.2011028553433,CONFIRMED,2025-12-09T12:26:18.317Z,2025-12-09T12:26:28.317Z,,,,,0
2296,5138767619,652,57,4875,11,Bharat Naidu,13,FEMALE,Bhopal Junction,Mumbai Central,2026-01-25,08:25:00,20:35:00,1438.644816782228,CANCELLED,2026-01-09T07:16:19.403Z,,2026-01-09T07:21:19.403Z,,,,0
2297,6504566392,652,57,4869,7,Jaya Pandit,58,OTHER,Bhopal Junction,Mumbai Central,2026-01-25,08:25:00,20:35:00,2611.9118149813135,CANCELLED,2026-01-09T07:16:29.403Z,,2026-01-09T07:21:19.403Z,,,,0
2298,4265965411,652,57,4868,82,Sudhir Raina,39,OTHER,Bhopal Junction,Mumbai Central,2026-01-25,08:25:00,20:35:00,2555.161274808471,CANCELLED,2026-01-09T07:16:39.403Z,,2026-01-09T07:21:19.403Z,,,,0
2299,9444793078,652,57,4872,53,Parth Gokhale,67,MALE,Bhopal Junction,Mumbai Central,2026-01-25,08:25:00,20:35:00,1439.6329372448201,CANCELLED,2026-01-09T07:16:49.403Z,,2026-01-09T07:21:19.403Z,,,,0
2300,7944292916,652,57,4875,41,Krishna Chowdhury,54,MALE,Bhopal Junction,Mumbai Central,2026-01-25,08:25:00,20:35:00,1629.1968737236803,CANCELLED,2026-01-09T07:16:59.403Z,,2026-01-09T07:21:19.403Z,,,,0
2301,4018854551,653,341,4600,36,Alok Nair,58,FEMALE,Vadodara,Trivandrum Central,2025-12-29,00:45:00,12:40:00,1283.8979880552522,CONFIRMED,2025-12-28T03:36:13.810Z,2025-12-28T03:37:13.810Z,,,,,0
2302,2936806924,653,341,4602,40,Pooja Deshpande,35,FEMALE,Vadodara,Trivandrum Central,2025-12-29,00:45:00,12:40:00,876.133324622237,CONFIRMED,2025-12-28T03:36:23.810Z,2025-12-28T03:37:13.810Z,,,,,0
2303,9736845989,653,341,4609,8,Naman Paul,22,FEMALE,Vadodara,Trivandrum Central,2025-12-29,00:45:00,12:40:00,415.6889296280717,CONFIRMED,2025-12-28T03:36:33.810Z,2025-12-28T03:37:13.810Z,,,,,0
2304,5764991860,653,341,4605,33,Vinita Reddy,47,FEMALE,Vadodara,Trivandrum Central,2025-12-29,00:45:00,12:40:00,847.2264010641848,CONFIRMED,2025-12-28T03:36:43.810Z,2025-12-28T03:37:13.810Z,,,,,0
2305,6092251732,654,408,616,54,Gitanjali Rajagopalan,60,MALE,Bhopal Junction,Udaipur City,2025-12-17,17:10:00,23:20:00,1819.950637420237,CANCELLED,2025-12-03T18:35:17.578Z,,2025-12-03T18:40:17.578Z,,,,0
2306,1099135796,654,408,623,24,Menaka Rajput,55,OTHER,Bhopal Junction,Udaipur City,2025-12-17,17:10:00,23:20:00,507.5480146493241,CANCELLED,2025-12-03T18:35:27.578Z,,2025-12-03T18:40:17.578Z,,,,0
2307,9178661922,654,408,620,78,Saraswati Dasgupta,52,MALE,Bhopal Junction,Udaipur City,2025-12-17,17:10:00,23:20:00,1054.6019472598668,CANCELLED,2025-12-03T18:35:37.578Z,,2025-12-03T18:40:17.578Z,,,,0
2308,6631639841,655,350,2382,1,Anish Dixit,29,FEMALE,Vadodara,Howrah,2025-12-27,07:50:00,02:55:00,264.2773627490247,CONFIRMED,2025-12-10T22:40:35.794Z,2025-12-10T22:41:35.794Z,,,,,0
